Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
44181.94963,99.157.205.39,189.204.124.110,46049,26363,UDP,292,Control,FTP,,2.77,,Malware,Known Pattern A,Blocked,Medium,Purab Chahal,Opera/9.22.(X11; Linux x86_64; ky-KG) Presto/2.9.180 Version/12.00,Segment C,"Vellore, Kerala",148.242.232.181,,,Server
44591.82954,35.192.94.187,20.195.177.160,49479,10861,UDP,834,Control,HTTP,IoC Detected,90.26,Alert Triggered,DDoS,Known Pattern A,Logged,High,Purab Mallick,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8 rv:5.0; fr-FR) AppleWebKit/531.27.1 (KHTML, like Gecko) Version/5.0.5 Safari/531.27.1",Segment B,"Gaya, Maharashtra",106.234.31.194,,,Firewall
44303.3166,36.220.97.147,201.149.87.153,11860,10945,UDP,801,Data,HTTP,IoC Detected,30.93,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Yakshit Bajwa,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0; rv:1.9.4.20) Gecko/6781-08-27 16:58:58 Firefox/3.8,Segment C,"Bilaspur, Nagaland",,Log Data,,Firewall
44909.91775,151.149.30.178,132.181.177.106,18641,60311,TCP,187,Data,DNS,IoC Detected,23.9,Alert Triggered,DDoS,Known Pattern A,Logged,High,Yuvraj  Aggarwal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/41.0.855.0 Safari/533.0",Segment C,"Nellore, Bihar",,,,Firewall
45067.3158,155.2.253.66,151.103.215.89,17857,1573,ICMP,488,Control,HTTP,IoC Detected,83.2,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Zoya Goyal,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.18.3 (KHTML, like Gecko) Version/5.0.5 Safari/532.18.3",Segment A,"Mysore, Goa",,Log Data,,Firewall
44060.60525,210.131.186.23,20.91.68.74,48105,41611,TCP,1213,Control,DNS,IoC Detected,1.4,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Tanya Krish,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),Segment B,"Mangalore, Chhattisgarh",,Log Data,Alert Data,Server
44069.04721,12.130.114.235,112.175.255.159,2780,4240,UDP,293,Control,HTTP,IoC Detected,94.83,,DDoS,Known Pattern B,Logged,Medium,Aniruddh Bhakta,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.42.3 (KHTML, like Gecko) Version/4.1 Safari/534.42.3",Segment B,"Khandwa, Karnataka",,,Alert Data,Server
43978.33093,88.177.108.108,7.134.108.46,43881,15286,TCP,1066,Data,FTP,IoC Detected,66.42,,Malware,Known Pattern A,Ignored,Medium,Jiya Gill,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/18.0.811.0 Safari/536.0",Segment C,"Barasat, Mizoram",,,Alert Data,Server
45169.55653,51.197.116.28,53.222.33.144,6423,13521,TCP,507,Data,FTP,,47.27,,DDoS,Known Pattern B,Ignored,High,Madhav Toor,Mozilla/5.0 (Android 1.5; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,Segment A,"Meerut, Punjab",,,Alert Data,Server
44781.60792,54.212.142.73,153.173.202.25,14618,35782,TCP,1142,Data,FTP,IoC Detected,46.9,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Yashvi Kashyap,Opera/9.45.(Windows NT 4.0; wo-SN) Presto/2.9.163 Version/12.00,Segment C,"Hajipur, Andhra Pradesh",,,Alert Data,Server
43887.43657,96.100.152.189,196.170.218.190,16995,38381,TCP,774,Control,HTTP,IoC Detected,69.18,,DDoS,Known Pattern A,Logged,High,Mamooty Sama,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.0),Segment B,"Davanagere, Karnataka",,,,Firewall
44561.00213,53.172.72.247,13.217.147.158,29328,14238,ICMP,250,Data,FTP,,92.57,,Intrusion,Known Pattern A,Ignored,Low,Bhamini Gopal,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.23.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.23.7",Segment C,"Sirsa, Chhattisgarh",159.74.14.169,,Alert Data,Firewall
44285.67054,171.119.128.143,221.49.133.124,14921,32973,TCP,201,Data,DNS,,16.96,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Prerak Ben,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7367-09-26 01:52:22 Firefox/3.8,Segment A,"Berhampore, Uttarakhand",44.196.95.45,Log Data,,Firewall
44950.62753,155.189.55.76,105.111.238.123,20913,30695,ICMP,1183,Control,DNS,,53.96,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Dhanuk Kibe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_1 rv:3.0; shs-CA) AppleWebKit/534.9.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.9.7",Segment C,"Siliguri, Uttarakhand",213.247.200.70,,,Firewall
44094.66495,160.116.92.30,8.143.222.26,48974,19433,UDP,862,Control,HTTP,,8.89,,Intrusion,Known Pattern A,Ignored,Medium,Shalv Desai,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1),Segment C,"Uluberia, Rajasthan",46.130.88.245,Log Data,,Server
45054.6275,41.72.42.245,203.195.148.34,56099,41864,TCP,935,Control,HTTP,IoC Detected,43.28,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Jivin Baria,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.27.4 (KHTML, like Gecko) Version/4.0 Safari/534.27.4",Segment A,"Bhimavaram, Chhattisgarh",212.31.234.132,,Alert Data,Firewall
43942.86745,169.92.119.116,181.48.162.211,55784,31864,UDP,256,Data,HTTP,IoC Detected,47.81,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Hazel Kunda,Opera/9.89.(Windows NT 5.0; ps-AF) Presto/2.9.184 Version/11.00,Segment B,"Korba, Haryana",134.246.192.164,,Alert Data,Server
44235.64553,221.217.246.235,152.245.244.9,1126,8081,UDP,1004,Data,FTP,,65.25,,DDoS,Known Pattern B,Blocked,Low,Nirvi Contractor,Opera/9.29.(X11; Linux x86_64; oc-FR) Presto/2.9.175 Version/11.00,Segment C,"Allahabad, Rajasthan",93.25.203.37,Log Data,Alert Data,Firewall
44753.22394,218.140.31.187,4.36.252.72,10543,46857,UDP,1118,Data,FTP,IoC Detected,95.86,Alert Triggered,Malware,Known Pattern A,Logged,Low,Saksham Sabharwal,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/60.0.883.0 Mobile/57G950 Safari/535.1",Segment A,"Parbhani, Telangana",147.172.245.23,Log Data,,Server
44921.95375,21.200.239.70,136.226.97.53,57369,17331,TCP,544,Control,FTP,IoC Detected,71.51,Alert Triggered,DDoS,Known Pattern A,Logged,High,Tiya Atwal,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1),Segment A,"Nashik, Meghalaya",,Log Data,Alert Data,Server
44927.71075,92.71.49.190,153.14.165.2,42452,58487,UDP,71,Data,DNS,,84.19,,DDoS,Known Pattern A,Ignored,Low,Nitya Lata,Opera/9.61.(Windows 98; et-EE) Presto/2.9.163 Version/11.00,Segment A,"Gaya, Uttar Pradesh",,Log Data,,Firewall
44403.13878,56.193.252.59,71.105.224.234,34795,40244,ICMP,1165,Data,FTP,,60.69,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Suhana Malhotra,Opera/9.59.(Windows CE; mk-MK) Presto/2.9.173 Version/12.00,Segment B,"Sambhal, Himachal Pradesh",181.27.224.54,,,Firewall
44651.75885,27.190.115.141,34.111.48.239,23204,25434,ICMP,1356,Control,FTP,IoC Detected,20.51,,Intrusion,Known Pattern A,Blocked,High,Vardaniya Dewan,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; rv:1.9.5.20) Gecko/7220-08-22 09:57:42 Firefox/3.6.9,Segment C,"Raipur, Odisha",15.171.14.195,Log Data,,Server
44855.79076,2.155.84.197,6.93.85.67,58997,63728,TCP,238,Data,DNS,IoC Detected,5.68,,Malware,Known Pattern A,Logged,Low,Nitya Gala,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/17.1g9623.0 Mobile/30K937 Safari/531.1",Segment B,"Adoni, Goa",,Log Data,Alert Data,Firewall
45013.53465,132.32.212.130,79.155.199.9,31261,34007,UDP,349,Data,FTP,,28.14,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Bhavin Chatterjee,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; si-LK) AppleWebKit/533.8.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.8.4",Segment A,"Haldia, Uttarakhand",,Log Data,,Server
43950.66691,179.236.181.94,210.49.38.225,22806,48531,UDP,1122,Data,FTP,IoC Detected,39.09,,DDoS,Known Pattern A,Ignored,High,Kiaan Dave,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_6; rv:1.9.3.20) Gecko/2769-09-05 23:03:28 Firefox/3.6.3,Segment B,"Kirari Suleman Nagar, Himachal Pradesh",,Log Data,Alert Data,Firewall
44223.35413,90.141.72.95,54.192.169.177,29233,53619,UDP,1302,Data,HTTP,IoC Detected,54.89,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Abram Chadha,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:3.0; ta-IN) AppleWebKit/532.42.3 (KHTML, like Gecko) Version/5.0.4 Safari/532.42.3",Segment A,"Moradabad, Haryana",163.212.35.134,,Alert Data,Firewall
44223.92225,123.219.66.166,13.172.47.80,51363,35980,TCP,465,Data,HTTP,IoC Detected,12.69,,DDoS,Known Pattern B,Blocked,Low,Baiju Kohli,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4362-03-08 23:23:53 Firefox/11.0,Segment A,"Nagercoil, Chhattisgarh",,Log Data,Alert Data,Server
45097.66497,123.48.133.227,59.98.237.84,7683,3025,TCP,1243,Control,HTTP,,78.34,,DDoS,Known Pattern B,Ignored,High,Neelofar Sethi,Opera/8.68.(X11; Linux x86_64; kk-KZ) Presto/2.9.178 Version/10.00,Segment C,"Vadodara, West Bengal",,Log Data,Alert Data,Server
44809.18495,167.199.124.137,53.170.108.168,51771,24875,TCP,448,Control,HTTP,IoC Detected,12.6,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Aarna Balan,Mozilla/5.0 (Windows NT 4.0; ia-FR; rv:1.9.1.20) Gecko/7837-04-07 23:16:04 Firefox/9.0,Segment A,"Warangal, Odisha",2.93.164.41,,Alert Data,Firewall
43981.64889,141.78.31.78,109.115.1.207,12439,14762,UDP,884,Control,HTTP,IoC Detected,81.51,,Intrusion,Known Pattern A,Ignored,Low,Charvi Lalla,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/42.0.813.0 Safari/533.1",Segment B,"Raichur, Nagaland",,,Alert Data,Server
44037.32319,175.62.49.138,27.79.167.25,54963,4807,ICMP,712,Data,HTTP,IoC Detected,18.96,,Intrusion,Known Pattern B,Blocked,Medium,Zain Gade,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/36.0.810.0 Safari/535.1",Segment A,"Shimla, Uttarakhand",83.243.57.35,Log Data,Alert Data,Server
44745.76882,213.85.230.15,30.31.45.173,54179,6896,UDP,294,Data,HTTP,,88.64,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Hunar Khalsa,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1),Segment A,"Bathinda, Madhya Pradesh",68.237.221.252,Log Data,,Server
44694.91818,152.1.140.189,71.4.68.218,50643,11242,ICMP,140,Data,FTP,IoC Detected,94.47,,Intrusion,Known Pattern B,Ignored,Medium,Bhavin Gola,Mozilla/5.0 (Windows CE; hr-HR; rv:1.9.2.20) Gecko/6765-10-24 17:27:43 Firefox/3.8,Segment C,"Bhagalpur, Haryana",219.112.97.51,,,Server
45109.41197,58.204.61.158,2.147.161.241,21710,22187,TCP,1264,Control,FTP,IoC Detected,9.48,,Malware,Known Pattern A,Logged,Medium,Shanaya Sahni,Mozilla/5.0 (Windows NT 10.0; om-KE; rv:1.9.1.20) Gecko/6458-05-24 12:00:24 Firefox/12.0,Segment A,"Bettiah, Punjab",,Log Data,Alert Data,Firewall
44834.14601,90.82.88.243,155.190.81.148,24410,41862,UDP,1316,Control,HTTP,IoC Detected,74.82,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Dhanuk Subramaniam,Opera/8.62.(Windows NT 10.0; si-LK) Presto/2.9.188 Version/11.00,Segment C,"Durg, Himachal Pradesh",16.94.20.91,Log Data,,Server
44259.37395,39.234.7.4,182.54.0.177,37710,63632,UDP,1370,Control,DNS,,76.75,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Sana Wali,Opera/9.29.(X11; Linux i686; fy-NL) Presto/2.9.162 Version/11.00,Segment B,"Cuttack, Karnataka",,Log Data,,Firewall
44934.95494,134.211.196.197,184.194.232.129,45843,27344,ICMP,1132,Data,DNS,IoC Detected,30.59,,Malware,Known Pattern A,Logged,Low,Ranbir Tripathi,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.875.0 Safari/533.0",Segment A,"Mirzapur, Andhra Pradesh",218.15.51.192,Log Data,,Server
45105.10176,3.182.196.82,57.24.131.217,6413,42625,ICMP,473,Data,FTP,,51.81,,Intrusion,Known Pattern B,Blocked,Low,Aarna Dara,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8627-04-17 11:49:46 Firefox/14.0,Segment A,"Jalandhar, Punjab",,,Alert Data,Server
44040.0125,70.140.123.115,134.169.133.182,64238,61596,TCP,744,Control,HTTP,,97.13,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Ira Sule,Opera/8.52.(Windows NT 4.0; ber-MA) Presto/2.9.176 Version/11.00,Segment C,"Unnao, Bihar",181.129.183.26,,Alert Data,Firewall
44052.04275,203.133.34.45,210.123.251.130,51161,16489,ICMP,1371,Data,FTP,,5.62,,DDoS,Known Pattern B,Ignored,Medium,Kanav D’Alia,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/42.0.886.0 Safari/531.2",Segment B,"Noida, Madhya Pradesh",,Log Data,Alert Data,Server
44210.73365,220.42.188.215,95.245.142.159,59922,48672,ICMP,1191,Data,DNS,IoC Detected,44.38,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Nirvi Swamy,Opera/9.41.(X11; Linux x86_64; ia-FR) Presto/2.9.186 Version/12.00,Segment A,"Bathinda, Mizoram",143.37.103.120,Log Data,Alert Data,Server
44050.91156,211.33.71.81,76.180.26.131,12138,26160,TCP,464,Control,FTP,IoC Detected,21.54,,Malware,Known Pattern B,Ignored,Medium,Myra Dubey,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; quz-PE) AppleWebKit/531.12.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.12.5",Segment C,"Bathinda, Tamil Nadu",39.182.218.96,Log Data,Alert Data,Server
44484.71733,13.197.133.240,138.140.85.152,31788,39689,UDP,549,Data,HTTP,,60.81,,DDoS,Known Pattern A,Logged,High,Zoya Ganesh,Opera/9.26.(X11; Linux i686; kw-GB) Presto/2.9.166 Version/10.00,Segment B,"Jamshedpur, Andhra Pradesh",,Log Data,Alert Data,Server
44830.27344,202.199.48.126,3.66.37.188,42072,49560,UDP,201,Data,HTTP,IoC Detected,70.11,,DDoS,Known Pattern B,Blocked,Low,Charvi Kade,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2 rv:6.0; sa-IN) AppleWebKit/532.18.1 (KHTML, like Gecko) Version/4.0.1 Safari/532.18.1",Segment A,"Hospet, Tamil Nadu",157.92.106.247,,Alert Data,Server
44442.33955,193.171.46.147,118.17.42.95,65012,24432,TCP,637,Data,FTP,,72.08,,DDoS,Known Pattern B,Ignored,High,Dhanush Cheema,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_5 rv:6.0; nds-NL) AppleWebKit/533.49.7 (KHTML, like Gecko) Version/4.0 Safari/533.49.7",Segment A,"Karnal, Maharashtra",97.44.66.28,Log Data,Alert Data,Firewall
43979.64941,41.103.171.129,9.226.225.68,50189,25403,UDP,1466,Control,DNS,IoC Detected,99.28,,Malware,Known Pattern A,Blocked,Medium,Nitara Sant,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/9.5j6012.0 Mobile/87B608 Safari/536.0",Segment A,"Hindupur, Tripura",19.183.176.10,,Alert Data,Firewall
45110.4619,118.91.237.97,51.229.213.66,49650,7067,TCP,805,Data,DNS,,72.82,Alert Triggered,DDoS,Known Pattern A,Logged,High,Mohanlal Ramakrishnan,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.1),Segment B,"Asansol, Maharashtra",202.17.65.168,Log Data,,Firewall
44831.07404,85.210.84.75,151.125.57.115,10314,49737,TCP,103,Data,DNS,IoC Detected,61.11,,Intrusion,Known Pattern B,Blocked,Low,Oorja Karpe,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_1 rv:4.0; vi-VN) AppleWebKit/532.3.5 (KHTML, like Gecko) Version/5.1 Safari/532.3.5",Segment C,"Firozabad, Andhra Pradesh",,,,Server
44592.65233,108.254.148.72,166.163.171.82,63663,25083,TCP,173,Data,DNS,,70.43,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Dishani Ahuja,Opera/8.25.(Windows 98; Win 9x 4.90; mn-MN) Presto/2.9.174 Version/10.00,Segment C,"New Delhi, Tamil Nadu",,,,Firewall
43967.11713,20.242.216.149,215.110.99.70,38758,62460,ICMP,359,Data,DNS,IoC Detected,41.68,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Priyansh Sahni,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/43.0.872.0 Safari/531.2",Segment B,"Srinagar, Meghalaya",197.234.137.197,,Alert Data,Server
44806.71155,32.79.33.220,92.216.179.91,16462,37936,TCP,1155,Data,DNS,,86.14,,Malware,Known Pattern A,Blocked,Medium,Indranil Bandi,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1),Segment C,"Thanjavur, Tripura",,Log Data,Alert Data,Firewall
44081.60478,62.103.20.214,76.39.208.224,3831,27746,ICMP,994,Control,DNS,,6.21,,Malware,Known Pattern A,Ignored,High,Manjari Barad,Opera/9.51.(Windows NT 5.0; eu-FR) Presto/2.9.173 Version/10.00,Segment C,"Patiala, Punjab",185.47.204.42,,Alert Data,Server
45136.07088,146.168.161.201,61.240.251.235,40250,5377,TCP,616,Control,FTP,IoC Detected,57.21,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Krish Choudhury,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/13.0.890.0 Safari/534.1",Segment C,"Avadi, Sikkim",151.181.90.200,,Alert Data,Server
44524.13302,50.46.70.37,50.143.103.235,32773,10910,TCP,1493,Control,FTP,,98.08,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Jivika Kohli,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),Segment B,"Secunderabad, Meghalaya",,Log Data,Alert Data,Firewall
44044.50294,206.0.45.184,82.173.138.116,52740,40650,ICMP,770,Data,DNS,IoC Detected,3.99,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Rhea Gandhi,Mozilla/5.0 (Android 2.3.4; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,Segment A,"Bhilwara, Nagaland",215.114.27.159,,,Server
44149.77604,54.112.43.101,98.10.62.72,10631,3194,UDP,170,Data,HTTP,,35.74,,Intrusion,Known Pattern B,Logged,High,Jayesh Ganesan,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/22.0.826.0 Mobile/48E940 Safari/535.0",Segment B,"Ulhasnagar, Andhra Pradesh",,Log Data,Alert Data,Server
44851.00156,140.147.106.135,150.72.51.131,46468,29794,UDP,420,Data,HTTP,IoC Detected,83.77,,Malware,Known Pattern A,Blocked,Medium,Trisha Deshpande,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/19.0.824.0 Mobile/26L549 Safari/532.2",Segment A,"Mahbubnagar, Chhattisgarh",144.50.241.143,,,Server
44429.22383,139.17.211.40,178.218.22.216,55413,36255,TCP,165,Control,DNS,,9.68,Alert Triggered,Malware,Known Pattern A,Ignored,High,Hiran Chaudry,Opera/9.35.(Windows 98; ka-GE) Presto/2.9.182 Version/12.00,Segment B,"Hyderabad, Jharkhand",,Log Data,,Firewall
45207.90514,67.101.75.12,186.181.53.80,59500,2163,TCP,534,Control,HTTP,IoC Detected,66.26,,DDoS,Known Pattern B,Blocked,Medium,Dhanuk Deshmukh,Opera/8.34.(Windows NT 10.0; ss-ZA) Presto/2.9.170 Version/11.00,Segment B,"Muzaffarnagar, Sikkim",130.195.72.38,,Alert Data,Firewall
44355.80095,39.201.49.201,211.136.123.175,24636,63343,TCP,422,Data,DNS,,26.44,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Kabir Sani,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7; rv:1.9.3.20) Gecko/8307-02-19 18:57:17 Firefox/13.0,Segment A,"Hyderabad, Uttarakhand",81.90.244.218,Log Data,Alert Data,Firewall
44948.85016,220.24.18.247,17.129.158.31,32291,2495,TCP,619,Control,FTP,IoC Detected,90.81,,Intrusion,Known Pattern B,Blocked,High,Himmat Chhabra,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/50.0.829.0 Safari/534.1",Segment A,"Rohtak, Bihar",21.202.38.74,,Alert Data,Firewall
45121.87873,198.15.198.141,187.125.165.186,19148,48483,ICMP,1337,Control,HTTP,,98.72,,Intrusion,Known Pattern A,Blocked,High,Kismat Apte,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8 rv:5.0; om-ET) AppleWebKit/532.19.3 (KHTML, like Gecko) Version/5.0.5 Safari/532.19.3",Segment B,"Tadipatri, Meghalaya",116.81.219.116,,,Server
45003.45404,129.222.91.4,123.159.142.180,43574,62087,TCP,1324,Data,FTP,IoC Detected,2.25,,Malware,Known Pattern B,Ignored,Low,Lavanya Vaidya,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9 rv:2.0; nan-TW) AppleWebKit/534.14.7 (KHTML, like Gecko) Version/4.0.3 Safari/534.14.7",Segment C,"Siwan, Nagaland",,,Alert Data,Server
44877.91542,31.148.154.34,83.146.217.61,58284,19967,ICMP,1490,Control,HTTP,IoC Detected,1.87,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Nishith Bhargava,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/53.0.832.0 Safari/534.2",Segment A,"Bardhaman, Telangana",51.186.233.92,,Alert Data,Firewall
44309.02325,5.66.87.19,189.27.238.198,13941,61455,ICMP,614,Data,FTP,IoC Detected,49.27,,Malware,Known Pattern A,Logged,Low,Shlok Rau,Opera/9.15.(X11; Linux x86_64; ff-SN) Presto/2.9.182 Version/12.00,Segment C,"Raurkela Industrial Township, Jharkhand",102.198.243.155,,,Firewall
43891.23574,140.31.172.101,195.38.165.14,22264,63715,ICMP,485,Data,FTP,,87.8,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Adira Chadha,Opera/9.60.(X11; Linux x86_64; hi-IN) Presto/2.9.177 Version/11.00,Segment B,"Bhiwani, Nagaland",,,Alert Data,Server
44680.98023,75.37.99.155,200.223.2.154,55733,20183,ICMP,187,Data,DNS,IoC Detected,83.28,,DDoS,Known Pattern B,Ignored,Medium,Akarsh Rau,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/53.0.849.0 Safari/535.0",Segment B,"Secunderabad, Telangana",43.225.218.71,Log Data,,Firewall
44816.79977,7.16.203.172,178.39.177.145,8340,63859,TCP,583,Data,HTTP,IoC Detected,23.05,,Malware,Known Pattern A,Blocked,Low,Jayesh Dada,Opera/9.57.(Windows NT 4.0; he-IL) Presto/2.9.174 Version/11.00,Segment B,"Gorakhpur, Andhra Pradesh",219.188.73.109,Log Data,,Firewall
45082.7341,20.205.110.82,195.58.137.121,7432,20708,TCP,697,Control,FTP,,31.2,,Intrusion,Known Pattern A,Logged,High,Anay Chacko,Opera/8.64.(Windows NT 4.0; ml-IN) Presto/2.9.166 Version/12.00,Segment B,"Cuttack, Haryana",199.194.182.217,,,Firewall
44396.3199,99.197.17.9,49.141.54.56,31164,41581,ICMP,1347,Control,DNS,,14.6,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Vritika Tara,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0),Segment A,"Mau, Chhattisgarh",17.106.13.50,,,Server
44864.36076,175.57.255.21,85.129.177.97,25578,17984,UDP,522,Data,HTTP,IoC Detected,50.87,,DDoS,Known Pattern B,Logged,Low,Shaan Tiwari,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5 rv:4.0; ru-UA) AppleWebKit/532.18.7 (KHTML, like Gecko) Version/4.1 Safari/532.18.7",Segment B,"Silchar, Chhattisgarh",,Log Data,,Firewall
44276.26735,160.34.54.194,143.153.107.176,25684,58777,UDP,922,Control,DNS,,46.46,,DDoS,Known Pattern A,Ignored,High,Jivika Tak,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/41.0.805.0 Safari/531.2",Segment B,"Kirari Suleman Nagar, Rajasthan",,Log Data,,Firewall
44149.56553,177.153.23.18,160.3.170.165,23452,34454,TCP,517,Control,FTP,,0.6,,Malware,Known Pattern B,Logged,Low,Eshani Brar,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),Segment A,"Rourkela, Telangana",,Log Data,,Server
44470.28068,186.10.74.1,95.87.156.25,10787,1563,UDP,911,Control,FTP,IoC Detected,15.35,Alert Triggered,DDoS,Known Pattern A,Logged,High,Azad Rau,Opera/9.78.(X11; Linux x86_64; ug-CN) Presto/2.9.187 Version/11.00,Segment A,"Giridih, Tripura",,,,Firewall
44369.63517,204.106.111.176,45.179.122.193,13727,2285,UDP,1326,Data,HTTP,IoC Detected,76.37,,DDoS,Known Pattern B,Ignored,Medium,Shalv Sarraf,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),Segment B,"Kolhapur, Manipur",,Log Data,,Server
